Timestamp,Department,Equipment_Type,Energy_Consumed_kWh,Shift
2024-03-06 03:00:00,Paper Making,Boiler,302.3001373626637,Shift A
2024-03-06 04:00:00,Finishing,Motor,254.7692812503117,Shift C
2024-03-06 05:00:00,Finishing,Pump,358.63784226337225,Shift B
2024-03-06 06:00:00,Pulping,Compressor,333.2708411845889,Shift C
2024-03-06 07:00:00,Utilities,Motor,397.0608718231874,Shift B
2024-03-06 08:00:00,Finishing,Motor,256.08384614101305,Shift C
2024-03-06 09:00:00,Paper Making,Motor,281.0996050490891,Shift A
2024-03-06 10:00:00,Paper Making,Boiler,311.5722961262786,Shift A
2024-03-06 11:00:00,Utilities,Compressor,332.32447688628855,Shift C
2024-03-06 12:00:00,Paper Making,Compressor,289.2166181226184,Shift C
2024-03-06 13:00:00,Paper Making,Pump,256.351945477315,Shift B
2024-03-06 14:00:00,Utilities,Compressor,344.07037644617856,Shift C
2024-03-06 15:00:00,Finishing,Compressor,336.0567681272791,Shift C
2024-03-06 16:00:00,Finishing,Motor,254.18629497181377,Shift B
2024-03-06 17:00:00,Paper Making,Pump,367.7721400552748,Shift B
2024-03-06 18:00:00,Paper Making,Compressor,358.5099354598302,Shift B
2024-03-06 19:00:00,Finishing,Boiler,306.71482486238966,Shift C
2024-03-06 20:00:00,Utilities,Compressor,303.97989311880184,Shift B
2024-03-06 21:00:00,Paper Making,Motor,327.70288855579537,Shift A
2024-03-06 22:00:00,Pulping,Boiler,256.9148464871871,Shift A
2024-03-06 23:00:00,Utilities,Motor,301.5015739582041,Shift A
2024-03-07 00:00:00,Paper Making,Compressor,192.380822769541,Shift C
2024-03-07 01:00:00,Paper Making,Boiler,343.8227822751468,Shift A
2024-03-07 02:00:00,Pulping,Pump,221.92533887790702,Shift C
2024-03-07 03:00:00,Pulping,Pump,375.17099142144997,Shift C
2024-03-07 04:00:00,Finishing,Boiler,283.4939953016775,Shift A
2024-03-07 05:00:00,Utilities,Boiler,289.41665090344117,Shift B
2024-03-07 06:00:00,Utilities,Motor,268.61330469577473,Shift C
2024-03-07 07:00:00,Finishing,Boiler,285.59805630389616,Shift A
2024-03-07 08:00:00,Utilities,Motor,370.9265672574018,Shift C
2024-03-07 09:00:00,Utilities,Compressor,175.60956717324603,Shift B
2024-03-07 10:00:00,Utilities,Motor,363.84826930440937,Shift B
2024-03-07 11:00:00,Utilities,Boiler,316.9011740550854,Shift A
2024-03-07 12:00:00,Utilities,Boiler,239.64891760713923,Shift C
2024-03-07 13:00:00,Pulping,Compressor,246.2343803475381,Shift C
2024-03-07 14:00:00,Utilities,Boiler,383.81965136041015,Shift C
2024-03-07 15:00:00,Pulping,Boiler,252.72465600286344,Shift C
2024-03-07 16:00:00,Utilities,Pump,242.33247447020204,Shift A
2024-03-07 17:00:00,Finishing,Pump,356.86572711823646,Shift B
2024-03-07 18:00:00,Paper Making,Compressor,316.9276438142957,Shift A
2024-03-07 19:00:00,Pulping,Motor,253.10372117318005,Shift C
2024-03-07 20:00:00,Utilities,Pump,310.83124877023096,Shift C
2024-03-07 21:00:00,Finishing,Motor,248.71236581798615,Shift B
2024-03-07 22:00:00,Paper Making,Boiler,355.04106992113026,Shift C
2024-03-07 23:00:00,Pulping,Pump,353.06854824365666,Shift A
2024-03-08 00:00:00,Paper Making,Compressor,326.6003099410972,Shift A
2024-03-08 01:00:00,Finishing,Compressor,318.0830530623508,Shift B
2024-03-08 02:00:00,Pulping,Compressor,388.0594062433687,Shift A
2024-03-08 03:00:00,Paper Making,Pump,299.98431636941126,Shift A
2024-03-08 04:00:00,Utilities,Motor,240.90629372895995,Shift A
2024-03-08 05:00:00,Pulping,Boiler,322.47369564161534,Shift A
2024-03-08 06:00:00,Paper Making,Motor,404.3023524768557,Shift C
2024-03-08 07:00:00,Finishing,Motor,249.2620253407074,Shift A
2024-03-08 08:00:00,Finishing,Boiler,281.9268616653007,Shift B
2024-03-08 09:00:00,Pulping,Boiler,320.8223019050726,Shift B
2024-03-08 10:00:00,Paper Making,Pump,297.30475754971303,Shift A
2024-03-08 11:00:00,Pulping,Pump,250.88482098113428,Shift B
2024-03-08 12:00:00,Pulping,Pump,356.09289281152354,Shift A
2024-03-08 13:00:00,Paper Making,Pump,416.00203610086294,Shift B
2024-03-08 14:00:00,Paper Making,Pump,309.8065729511954,Shift B
2024-03-08 15:00:00,Utilities,Boiler,254.7965855132,Shift A
2024-03-08 16:00:00,Paper Making,Motor,222.55197374732626,Shift A
2024-03-08 17:00:00,Finishing,Pump,312.89879906105904,Shift C
2024-03-08 18:00:00,Pulping,Pump,355.1938671658129,Shift A
2024-03-08 19:00:00,Pulping,Motor,323.7583873247691,Shift A
2024-03-08 20:00:00,Finishing,Pump,299.8798079540573,Shift C
2024-03-08 21:00:00,Paper Making,Motor,270.5364174105347,Shift A
2024-03-08 22:00:00,Finishing,Motor,245.3918183640955,Shift A
2024-03-08 23:00:00,Finishing,Boiler,341.7375663162441,Shift C
2024-03-09 00:00:00,Utilities,Compressor,345.6885810692793,Shift A
2024-03-09 01:00:00,Finishing,Boiler,222.71351066546333,Shift A
2024-03-09 02:00:00,Pulping,Compressor,379.4919489090342,Shift C
2024-03-09 03:00:00,Finishing,Compressor,328.70356104470005,Shift C
2024-03-09 04:00:00,Pulping,Compressor,369.9797322572897,Shift B
2024-03-09 05:00:00,Pulping,Pump,232.89361257574424,Shift A
2024-03-09 06:00:00,Pulping,Boiler,231.70879222922804,Shift B
2024-03-09 07:00:00,Paper Making,Compressor,292.55153451163517,Shift B
2024-03-09 08:00:00,Utilities,Motor,325.13922134475973,Shift C
2024-03-09 09:00:00,Pulping,Pump,389.81804114634815,Shift A
2024-03-09 10:00:00,Pulping,Boiler,335.30394569075656,Shift A
2024-03-09 11:00:00,Paper Making,Compressor,287.86593615939836,Shift C
2024-03-09 12:00:00,Pulping,Motor,248.68153961670538,Shift B
2024-03-09 13:00:00,Finishing,Boiler,361.5000286359575,Shift C
2024-03-09 14:00:00,Finishing,Boiler,251.76472871246426,Shift A
2024-03-09 15:00:00,Utilities,Pump,381.42342773861606,Shift C
2024-03-09 16:00:00,Pulping,Boiler,285.78076751967455,Shift A
2024-03-09 17:00:00,Paper Making,Pump,379.5291036308925,Shift B
2024-03-09 18:00:00,Finishing,Compressor,333.9465645029639,Shift A
2024-03-09 19:00:00,Paper Making,Pump,293.15022552787707,Shift B
2024-03-09 20:00:00,Paper Making,Motor,274.0301814086937,Shift B
2024-03-09 21:00:00,Finishing,Pump,282.95460613269603,Shift A
2024-03-09 22:00:00,Paper Making,Motor,321.4158346187619,Shift A
2024-03-09 23:00:00,Finishing,Pump,303.85782481088586,Shift B
2024-03-10 00:00:00,Paper Making,Boiler,270.30942959656477,Shift C
2024-03-10 01:00:00,Finishing,Compressor,291.71842948411836,Shift A
2024-03-10 02:00:00,Pulping,Motor,303.92885148595747,Shift B
2024-03-10 03:00:00,Utilities,Pump,193.5632952792594,Shift B
2024-03-10 04:00:00,Finishing,Pump,322.90840573943495,Shift C
2024-03-10 05:00:00,Finishing,Pump,251.01393876415966,Shift A
2024-03-10 06:00:00,Utilities,Boiler,242.33337983971273,Shift B
2024-03-10 07:00:00,Finishing,Boiler,215.6327826444645,Shift C
2024-03-10 08:00:00,Finishing,Motor,210.30537510660548,Shift B
2024-03-10 09:00:00,Paper Making,Motor,232.22762484438556,Shift A
2024-03-10 10:00:00,Utilities,Boiler,264.5489521184755,Shift C
2024-03-10 11:00:00,Pulping,Motor,397.6629568763284,Shift B
2024-03-10 12:00:00,Finishing,Compressor,273.7060162052398,Shift C
2024-03-10 13:00:00,Utilities,Compressor,308.88750531340156,Shift A
2024-03-10 14:00:00,Paper Making,Boiler,320.0240693253164,Shift C
2024-03-10 15:00:00,Pulping,Motor,306.55325931079244,Shift A
2024-03-10 16:00:00,Utilities,Pump,296.12782696370033,Shift B
2024-03-10 17:00:00,Pulping,Compressor,240.23531182003777,Shift A
2024-03-10 18:00:00,Pulping,Boiler,372.5463774139606,Shift B
2024-03-10 19:00:00,Pulping,Motor,390.35983218189426,Shift B
2024-03-10 20:00:00,Finishing,Boiler,215.86706529386572,Shift A
2024-03-10 21:00:00,Finishing,Pump,248.79857045568102,Shift B
2024-03-10 22:00:00,Paper Making,Compressor,286.0094828811497,Shift C
2024-03-10 23:00:00,Paper Making,Boiler,251.77311025449043,Shift B
2024-03-11 00:00:00,Utilities,Boiler,325.29827767279323,Shift A
2024-03-11 01:00:00,Paper Making,Boiler,263.58638987966935,Shift C
2024-03-11 02:00:00,Pulping,Pump,408.2528033903301,Shift C
2024-03-11 03:00:00,Pulping,Boiler,359.5274297171798,Shift B
2024-03-11 04:00:00,Finishing,Pump,310.6287015316108,Shift B
2024-03-11 05:00:00,Pulping,Pump,351.3493131659866,Shift A
2024-03-11 06:00:00,Utilities,Pump,355.29502121786544,Shift C
2024-03-11 07:00:00,Pulping,Compressor,271.80262559708785,Shift A
2024-03-11 08:00:00,Pulping,Compressor,259.18913777290174,Shift B
2024-03-11 09:00:00,Utilities,Boiler,303.9071531484824,Shift C
2024-03-11 10:00:00,Paper Making,Boiler,343.0818062248972,Shift A
2024-03-11 11:00:00,Paper Making,Compressor,306.9530199326709,Shift A
2024-03-11 12:00:00,Utilities,Motor,221.15017589045016,Shift A
2024-03-11 13:00:00,Finishing,Compressor,259.8587778024579,Shift A
2024-03-11 14:00:00,Pulping,Pump,296.3013568202811,Shift A
2024-03-11 15:00:00,Utilities,Compressor,296.21671978370847,Shift C
2024-03-11 16:00:00,Pulping,Pump,398.6271088394904,Shift A
2024-03-11 17:00:00,Finishing,Boiler,230.7006028800501,Shift C
2024-03-11 18:00:00,Pulping,Motor,325.27946209179373,Shift A
2024-03-11 19:00:00,Utilities,Boiler,374.45565541641446,Shift B
2024-03-11 20:00:00,Pulping,Pump,413.57248727113983,Shift B
2024-03-11 21:00:00,Paper Making,Pump,279.7801288408019,Shift A
2024-03-11 22:00:00,Finishing,Pump,324.57147263601,Shift B
2024-03-11 23:00:00,Finishing,Motor,328.48801785993237,Shift C
2024-03-12 00:00:00,Finishing,Compressor,309.77408657766455,Shift A
2024-03-12 01:00:00,Utilities,Boiler,295.0577399380347,Shift C
2024-03-12 02:00:00,Finishing,Boiler,321.7987694750023,Shift A
2024-03-12 03:00:00,Paper Making,Compressor,173.38769573901573,Shift B
2024-03-12 04:00:00,Utilities,Boiler,334.10347450313157,Shift C
2024-03-12 05:00:00,Paper Making,Motor,306.30889518309834,Shift B
2024-03-12 06:00:00,Pulping,Boiler,288.87625516108676,Shift B
2024-03-12 07:00:00,Pulping,Pump,402.3431097859779,Shift A
2024-03-12 08:00:00,Pulping,Compressor,266.2532990604724,Shift C
2024-03-12 09:00:00,Pulping,Motor,279.84620054674843,Shift B
2024-03-12 10:00:00,Paper Making,Compressor,399.5776651102367,Shift A
2024-03-12 11:00:00,Utilities,Motor,258.39693475750715,Shift A
2024-03-12 12:00:00,Utilities,Pump,272.49423585317305,Shift A
2024-03-12 13:00:00,Finishing,Compressor,292.6487288284575,Shift B
2024-03-12 14:00:00,Paper Making,Boiler,342.03672410647744,Shift A
2024-03-12 15:00:00,Pulping,Motor,310.3901253676657,Shift C
2024-03-12 16:00:00,Paper Making,Compressor,235.36873264238687,Shift C
2024-03-12 17:00:00,Finishing,Boiler,273.3915718436405,Shift B
2024-03-12 18:00:00,Finishing,Compressor,269.6322783393894,Shift C
2024-03-12 19:00:00,Paper Making,Compressor,296.1389477388477,Shift A
2024-03-12 20:00:00,Paper Making,Compressor,321.2921829314914,Shift B
2024-03-12 21:00:00,Paper Making,Motor,320.9102877943986,Shift A
2024-03-12 22:00:00,Utilities,Boiler,211.1994122975799,Shift B
2024-03-12 23:00:00,Pulping,Pump,353.19704937804283,Shift B
2024-03-13 00:00:00,Paper Making,Motor,312.6284422998312,Shift A
2024-03-13 01:00:00,Paper Making,Motor,369.2266023796953,Shift C
2024-03-13 02:00:00,Paper Making,Motor,322.20991636453357,Shift C
2024-03-13 03:00:00,Finishing,Pump,355.0661478867881,Shift B
2024-03-13 04:00:00,Finishing,Boiler,323.32726557250635,Shift A
2024-03-13 05:00:00,Utilities,Boiler,367.3112878101374,Shift A
2024-03-13 06:00:00,Pulping,Boiler,326.1125318008889,Shift B
2024-03-13 07:00:00,Utilities,Compressor,295.1042376778548,Shift C
2024-03-13 08:00:00,Pulping,Compressor,413.62173602234407,Shift A
2024-03-13 09:00:00,Finishing,Compressor,344.4518561139946,Shift C
2024-03-13 10:00:00,Finishing,Pump,328.68722105022067,Shift C
2024-03-13 11:00:00,Finishing,Compressor,236.1847791730832,Shift B
2024-03-13 12:00:00,Utilities,Pump,235.5846191268231,Shift B
2024-03-13 13:00:00,Paper Making,Boiler,314.6357741070927,Shift C
2024-03-13 14:00:00,Paper Making,Compressor,307.276059888412,Shift A
2024-03-13 15:00:00,Finishing,Compressor,269.2938717495842,Shift A
2024-03-13 16:00:00,Paper Making,Motor,307.049134980603,Shift B
2024-03-13 17:00:00,Paper Making,Pump,379.43134640217977,Shift C
2024-03-13 18:00:00,Utilities,Boiler,334.77012372751494,Shift A
2024-03-13 19:00:00,Pulping,Motor,242.94957451236309,Shift A
2024-03-13 20:00:00,Finishing,Motor,294.4245586428528,Shift B
2024-03-13 21:00:00,Finishing,Boiler,259.75167595737196,Shift C
2024-03-13 22:00:00,Utilities,Motor,280.61500417957194,Shift A
2024-03-13 23:00:00,Utilities,Pump,279.31921671851785,Shift B
2024-03-14 00:00:00,Paper Making,Pump,276.11772086979977,Shift A
2024-03-14 01:00:00,Finishing,Compressor,237.24323140133026,Shift A
2024-03-14 02:00:00,Pulping,Motor,293.6172659240905,Shift A
2024-03-14 03:00:00,Utilities,Compressor,271.9696181576345,Shift B
2024-03-14 04:00:00,Pulping,Motor,153.5275654998866,Shift C
2024-03-14 05:00:00,Pulping,Pump,402.64860122508315,Shift B
2024-03-14 06:00:00,Finishing,Pump,354.4384827108336,Shift C
2024-03-14 07:00:00,Finishing,Pump,281.1849637537502,Shift A
2024-03-14 08:00:00,Utilities,Motor,300.9409524870299,Shift C
2024-03-14 09:00:00,Finishing,Pump,241.4172826341219,Shift A
2024-03-14 10:00:00,Finishing,Motor,384.78614389054326,Shift A
2024-03-14 11:00:00,Finishing,Compressor,394.8644347386556,Shift B
2024-03-14 12:00:00,Pulping,Motor,307.8346864123262,Shift A
2024-03-14 13:00:00,Utilities,Compressor,351.17653220926724,Shift B
2024-03-14 14:00:00,Paper Making,Motor,308.76433894669617,Shift C
2024-03-14 15:00:00,Pulping,Compressor,233.16372805620347,Shift C
2024-03-14 16:00:00,Finishing,Pump,279.4088315518171,Shift A
2024-03-14 17:00:00,Pulping,Compressor,306.59639833859785,Shift B
2024-03-14 18:00:00,Finishing,Pump,277.2726140628278,Shift A
2024-03-14 19:00:00,Finishing,Pump,289.0673361282482,Shift B
2024-03-14 20:00:00,Pulping,Compressor,295.4300221245443,Shift B
2024-03-14 21:00:00,Utilities,Motor,295.9560751067269,Shift B
2024-03-14 22:00:00,Finishing,Motor,302.6129245248742,Shift C
2024-03-14 23:00:00,Utilities,Boiler,246.96974668016995,Shift B
2024-03-15 00:00:00,Paper Making,Motor,264.1491925436032,Shift C
2024-03-15 01:00:00,Finishing,Boiler,235.77078671500152,Shift B
2024-03-15 02:00:00,Utilities,Motor,348.89077748431004,Shift C
2024-03-15 03:00:00,Utilities,Motor,194.7176529079838,Shift C
2024-03-15 04:00:00,Paper Making,Pump,357.6795171658463,Shift C
2024-03-15 05:00:00,Utilities,Boiler,369.31746986314215,Shift A
2024-03-15 06:00:00,Utilities,Motor,284.89097065086895,Shift B
2024-03-15 07:00:00,Paper Making,Boiler,169.84314560863507,Shift A
2024-03-15 08:00:00,Finishing,Pump,281.93447190163545,Shift B
2024-03-15 09:00:00,Utilities,Pump,296.790791935559,Shift B
2024-03-15 10:00:00,Utilities,Boiler,249.47008900355434,Shift A
2024-03-15 11:00:00,Utilities,Pump,274.23908030958785,Shift C
2024-03-15 12:00:00,Pulping,Compressor,376.5097599431676,Shift B
2024-03-15 13:00:00,Paper Making,Compressor,333.24635811508705,Shift C
2024-03-15 14:00:00,Pulping,Pump,253.771794281095,Shift A
2024-03-15 15:00:00,Paper Making,Compressor,220.1200415202284,Shift C
2024-03-15 16:00:00,Finishing,Motor,283.6491341195115,Shift B
2024-03-15 17:00:00,Finishing,Boiler,289.3271610324781,Shift B
2024-03-15 18:00:00,Utilities,Motor,324.80995936816583,Shift B
2024-03-15 19:00:00,Paper Making,Boiler,273.23416437161706,Shift A
2024-03-15 20:00:00,Finishing,Pump,325.57497876809305,Shift B
2024-03-15 21:00:00,Paper Making,Motor,396.75770200301145,Shift A
2024-03-15 22:00:00,Finishing,Pump,340.77505112221314,Shift C
2024-03-15 23:00:00,Pulping,Pump,297.59557463346135,Shift B
2024-03-16 00:00:00,Finishing,Boiler,290.8424764473353,Shift B
2024-03-16 01:00:00,Pulping,Boiler,282.16634329100646,Shift B
2024-03-16 02:00:00,Finishing,Boiler,359.03204562260726,Shift C
2024-03-16 03:00:00,Utilities,Motor,268.63432770243486,Shift B
2024-03-16 04:00:00,Pulping,Compressor,302.26113544999913,Shift A
2024-03-16 05:00:00,Finishing,Boiler,302.55989509405424,Shift C
2024-03-16 06:00:00,Utilities,Boiler,274.9107903594234,Shift C
2024-03-16 07:00:00,Pulping,Motor,231.37672260579495,Shift C
2024-03-16 08:00:00,Utilities,Boiler,316.1487251808834,Shift C
2024-03-16 09:00:00,Paper Making,Motor,296.94980140723084,Shift C
2024-03-16 10:00:00,Paper Making,Pump,325.0120234718285,Shift A
2024-03-16 11:00:00,Pulping,Boiler,273.31998467804164,Shift C
2024-03-16 12:00:00,Finishing,Boiler,361.0410649406524,Shift B
2024-03-16 13:00:00,Pulping,Pump,256.16131093940777,Shift C
2024-03-16 14:00:00,Utilities,Pump,385.60201420089464,Shift C
2024-03-16 15:00:00,Finishing,Pump,212.61817450858692,Shift C
2024-03-16 16:00:00,Paper Making,Boiler,321.73850322784455,Shift C
2024-03-16 17:00:00,Finishing,Compressor,323.7715341263312,Shift C
2024-03-16 18:00:00,Paper Making,Compressor,260.2221466029559,Shift A
2024-03-16 19:00:00,Finishing,Compressor,321.21969689305064,Shift A
2024-03-16 20:00:00,Finishing,Boiler,363.97593348800797,Shift C
2024-03-16 21:00:00,Finishing,Pump,189.1590580322968,Shift A
2024-03-16 22:00:00,Utilities,Boiler,325.13724037454074,Shift B
2024-03-16 23:00:00,Utilities,Pump,175.33645898349613,Shift C
2024-03-17 00:00:00,Pulping,Boiler,251.7167598238396,Shift B
2024-03-17 01:00:00,Pulping,Boiler,381.4583182450473,Shift B
2024-03-17 02:00:00,Paper Making,Pump,270.9108983303973,Shift C
2024-03-17 03:00:00,Utilities,Compressor,241.30600177955137,Shift B
2024-03-17 04:00:00,Paper Making,Pump,290.1031135507659,Shift B
2024-03-17 05:00:00,Pulping,Motor,403.3953169081776,Shift B
2024-03-17 06:00:00,Paper Making,Motor,208.4158876396987,Shift C
2024-03-17 07:00:00,Pulping,Pump,247.43450441803276,Shift C
2024-03-17 08:00:00,Utilities,Boiler,374.8715841589813,Shift B
2024-03-17 09:00:00,Finishing,Motor,392.88511717688664,Shift C
2024-03-17 10:00:00,Utilities,Motor,294.8284387854858,Shift C
2024-03-17 11:00:00,Paper Making,Boiler,238.04736487366787,Shift B
2024-03-17 12:00:00,Paper Making,Boiler,404.79217509045793,Shift C
2024-03-17 13:00:00,Utilities,Compressor,379.7221195874598,Shift A
2024-03-17 14:00:00,Utilities,Boiler,333.94734938811166,Shift C
2024-03-17 15:00:00,Pulping,Pump,259.379882553129,Shift A
2024-03-17 16:00:00,Paper Making,Pump,297.5485329580982,Shift B
2024-03-17 17:00:00,Paper Making,Compressor,291.98199594775843,Shift C
2024-03-17 18:00:00,Utilities,Motor,316.5425652307789,Shift B
2024-03-17 19:00:00,Finishing,Motor,372.5500719065668,Shift B
2024-03-17 20:00:00,Paper Making,Boiler,343.97085205687017,Shift B
2024-03-17 21:00:00,Finishing,Pump,246.1311961507621,Shift B
2024-03-17 22:00:00,Utilities,Motor,368.8248225009769,Shift B
2024-03-17 23:00:00,Utilities,Compressor,315.65660700065774,Shift C
2024-03-18 00:00:00,Pulping,Compressor,334.3532897929458,Shift A
2024-03-18 01:00:00,Paper Making,Pump,373.3270429639301,Shift C
2024-03-18 02:00:00,Finishing,Compressor,244.42098752432244,Shift C
2024-03-18 03:00:00,Pulping,Compressor,298.20872106467687,Shift C
2024-03-18 04:00:00,Paper Making,Pump,273.4272724320393,Shift C
2024-03-18 05:00:00,Pulping,Boiler,221.6070287317272,Shift A
2024-03-18 06:00:00,Utilities,Boiler,317.335498880246,Shift C
2024-03-18 07:00:00,Paper Making,Compressor,425.5778275792212,Shift B
2024-03-18 08:00:00,Pulping,Boiler,207.99611277471234,Shift C
2024-03-18 09:00:00,Pulping,Boiler,298.38596944752646,Shift C
2024-03-18 10:00:00,Finishing,Compressor,332.0271467537387,Shift A
2024-03-18 11:00:00,Pulping,Boiler,306.15391008280903,Shift A
2024-03-18 12:00:00,Paper Making,Compressor,294.343597374213,Shift B
2024-03-18 13:00:00,Paper Making,Motor,235.03918182770877,Shift C
2024-03-18 14:00:00,Finishing,Pump,311.6393371470082,Shift C
2024-03-18 15:00:00,Paper Making,Pump,262.1618011492037,Shift C
2024-03-18 16:00:00,Utilities,Boiler,190.50391475107233,Shift B
2024-03-18 17:00:00,Paper Making,Boiler,359.72961102568655,Shift A
2024-03-18 18:00:00,Paper Making,Boiler,347.9192909921021,Shift B
2024-03-18 19:00:00,Pulping,Pump,302.583048842554,Shift C
2024-03-18 20:00:00,Pulping,Motor,311.4537344102851,Shift A
2024-03-18 21:00:00,Paper Making,Motor,353.7159006357781,Shift A
2024-03-18 22:00:00,Finishing,Pump,311.21698283890413,Shift B
2024-03-18 23:00:00,Pulping,Motor,345.20087773806574,Shift A
2024-03-19 00:00:00,Finishing,Pump,285.1258899563075,Shift A
2024-03-19 01:00:00,Paper Making,Motor,365.59918692869735,Shift C
2024-03-19 02:00:00,Paper Making,Compressor,316.0392862966342,Shift C
2024-03-19 03:00:00,Utilities,Compressor,309.7025971802937,Shift A
2024-03-19 04:00:00,Pulping,Pump,236.4969455643984,Shift A
2024-03-19 05:00:00,Paper Making,Motor,314.34779271508546,Shift B
2024-03-19 06:00:00,Utilities,Boiler,258.40225412527747,Shift B
2024-03-19 07:00:00,Pulping,Motor,268.0858636735753,Shift A
2024-03-19 08:00:00,Paper Making,Compressor,259.2312185841939,Shift C
2024-03-19 09:00:00,Paper Making,Compressor,246.68825340503875,Shift A
2024-03-19 10:00:00,Pulping,Motor,406.2385701508481,Shift A
2024-03-19 11:00:00,Pulping,Motor,366.5669530994202,Shift C
2024-03-19 12:00:00,Pulping,Boiler,396.01837510721305,Shift C
2024-03-19 13:00:00,Paper Making,Boiler,238.8552490222218,Shift B
2024-03-19 14:00:00,Paper Making,Motor,303.56268749554465,Shift B
2024-03-19 15:00:00,Utilities,Motor,235.3246187397952,Shift B
2024-03-19 16:00:00,Finishing,Motor,265.2152561401468,Shift B
2024-03-19 17:00:00,Pulping,Motor,254.09365082917125,Shift C
2024-03-19 18:00:00,Paper Making,Pump,361.9792003220781,Shift A
2024-03-19 19:00:00,Paper Making,Motor,280.188516094912,Shift B
2024-03-19 20:00:00,Pulping,Boiler,353.4189666847008,Shift B
2024-03-19 21:00:00,Finishing,Compressor,330.2060444794259,Shift C
2024-03-19 22:00:00,Pulping,Pump,415.18193760523945,Shift C
2024-03-19 23:00:00,Finishing,Motor,226.0277888430138,Shift A
2024-03-20 00:00:00,Paper Making,Compressor,362.96166198934,Shift A
2024-03-20 01:00:00,Finishing,Pump,357.3220435200364,Shift C
2024-03-20 02:00:00,Utilities,Compressor,251.33105809864827,Shift B
2024-03-20 03:00:00,Paper Making,Motor,350.356666823658,Shift B
2024-03-20 04:00:00,Utilities,Motor,316.80724815131146,Shift B
2024-03-20 05:00:00,Pulping,Boiler,288.62618700232963,Shift A
2024-03-20 06:00:00,Pulping,Motor,258.8032256514,Shift B
2024-03-20 07:00:00,Pulping,Motor,264.0445274275407,Shift B
2024-03-20 08:00:00,Finishing,Pump,402.4906047892963,Shift C
2024-03-20 09:00:00,Paper Making,Boiler,300.0341409478741,Shift B
2024-03-20 10:00:00,Pulping,Pump,339.10650007657296,Shift C
2024-03-20 11:00:00,Pulping,Compressor,260.4550309166223,Shift B
2024-03-20 12:00:00,Paper Making,Motor,261.00735268891805,Shift A
2024-03-20 13:00:00,Pulping,Compressor,354.0992404624971,Shift B
2024-03-20 14:00:00,Utilities,Pump,232.5211894224234,Shift B
2024-03-20 15:00:00,Paper Making,Motor,279.23931160473643,Shift C
2024-03-20 16:00:00,Paper Making,Motor,301.7013705536116,Shift C
2024-03-20 17:00:00,Paper Making,Pump,305.56863009200265,Shift C
2024-03-20 18:00:00,Utilities,Pump,291.0453357491922,Shift B
2024-03-20 19:00:00,Paper Making,Pump,319.79098905479617,Shift B
2024-03-20 20:00:00,Utilities,Pump,334.64278779089057,Shift A
2024-03-20 21:00:00,Paper Making,Pump,336.73187727296647,Shift B
2024-03-20 22:00:00,Finishing,Motor,250.70980956660867,Shift A
2024-03-20 23:00:00,Pulping,Pump,285.79224510356016,Shift C
2024-03-21 00:00:00,Finishing,Motor,359.7381430938469,Shift C
2024-03-21 01:00:00,Pulping,Motor,344.7323593786936,Shift C
2024-03-21 02:00:00,Utilities,Pump,231.3570274259468,Shift A
2024-03-21 03:00:00,Finishing,Pump,317.57399501761006,Shift B
2024-03-21 04:00:00,Paper Making,Boiler,201.08873753125948,Shift C
2024-03-21 05:00:00,Pulping,Motor,302.34674510301846,Shift B
2024-03-21 06:00:00,Pulping,Pump,394.88835083729884,Shift B
2024-03-21 07:00:00,Finishing,Pump,252.6053641365507,Shift C
2024-03-21 08:00:00,Utilities,Pump,258.2838477254209,Shift A
2024-03-21 09:00:00,Finishing,Boiler,338.20148907864296,Shift B
2024-03-21 10:00:00,Utilities,Boiler,222.8599242395177,Shift C
2024-03-21 11:00:00,Utilities,Compressor,268.362248505748,Shift B
2024-03-21 12:00:00,Pulping,Motor,329.82205687908765,Shift B
2024-03-21 13:00:00,Finishing,Compressor,268.2857076155299,Shift B
2024-03-21 14:00:00,Finishing,Pump,288.2015006394514,Shift B
2024-03-21 15:00:00,Utilities,Boiler,337.20928551575173,Shift B
2024-03-21 16:00:00,Finishing,Boiler,321.0773041768281,Shift A
2024-03-21 17:00:00,Paper Making,Compressor,313.3409198147701,Shift A
2024-03-21 18:00:00,Paper Making,Boiler,283.04388603649807,Shift C
2024-03-21 19:00:00,Finishing,Pump,318.5030557634478,Shift A
2024-03-21 20:00:00,Finishing,Boiler,293.8133659950122,Shift A
2024-03-21 21:00:00,Utilities,Compressor,322.8902804962892,Shift A
2024-03-21 22:00:00,Paper Making,Pump,275.1533987441011,Shift B
2024-03-21 23:00:00,Paper Making,Compressor,290.87155128102296,Shift B
2024-03-22 00:00:00,Pulping,Boiler,250.5021103723993,Shift C
2024-03-22 01:00:00,Utilities,Compressor,298.2496194996882,Shift C
2024-03-22 02:00:00,Pulping,Compressor,259.4499568185578,Shift C
2024-03-22 03:00:00,Paper Making,Motor,244.29767749190034,Shift B
2024-03-22 04:00:00,Utilities,Boiler,312.9330573927694,Shift A
2024-03-22 05:00:00,Finishing,Boiler,310.636988792883,Shift A
2024-03-22 06:00:00,Utilities,Compressor,339.1436867474286,Shift B
2024-03-22 07:00:00,Finishing,Motor,278.44372152124504,Shift C
2024-03-22 08:00:00,Finishing,Boiler,320.4026423418378,Shift C
2024-03-22 09:00:00,Utilities,Pump,327.5398786136832,Shift C
